"zone","truedate","mean_pai","se_pai","mean_pai_toc","se_pai_toc","mean_pai_us","se_pai_us","mean_modis_lai","se_modis_lai","mean_meanpavd","se_meanpavd","mean_sdvfp","se_sdvfp","mean_nirv","se_nirv","mean_fpar","se_fpar","mean_apar","se_apar","mean_sif743","se_sif743","mean_sif743_cor","se_sif743_cor","mean_sif_par","se_sif_par","mean_sifs_par","se_sifs_par","mean_sif_parm","se_sif_parm","mean_sifs_parm","se_sifs_parm","mean_sif_apar","se_sif_apar","mean_phif","se_phif","mean_phifm","se_phifm","mean_fesc","se_fesc","mean_pri_nar","se_pri_nar","mean_cci","se_cci","mean_sif_rel_tropo","se_sif_rel_tropo","mean_ndvi_tropo","se_ndvi_tropo","mean_nirv_tropo_refl","se_nirv_tropo_refl","mean_nirv_tropo_rad","se_nirv_tropo_rad","mean_phifm_tropo_rad","se_phifm_tropo_rad","mean_phifm_tropo_refl","se_phifm_tropo_refl","mean_phif_tropo_refl","se_phif_tropo_refl","mean_fesc_tropo_rad","se_fesc_tropo_rad","mean_fesc_tropo_refl","se_fesc_tropo_refl","mean_sif_fesc_mod","se_sif_fesc_mod","mean_sif_fesc_tr","se_sif_fesc_tr","mean_iprec","se_iprec","mean_vpd","se_vpd","doymin","nsif","npai","nsifparm","year"
"I",2019-04-07,4.23420077562332,0.164982907650678,1.55716965347528,0.171242751234234,2.55314320325851,0.0371044428514046,5.87685036659241,0.115523099378666,0.0312135347630829,0.00112178564454931,0.0620407341048121,0.00227345483058288,0.260593988001346,0.0029443396168345,0.874264433979988,0.00505642926083706,136466.098414664,4703.3306123359,0.904887855052949,0.103017046892433,0.313498618081212,0.0369425373229919,2.03450813141447e-06,2.4475766606581e-07,5.87344959421612e-06,6.88313033255303e-07,4.09117051284758e-07,5.07044725586453e-08,1.18002660866614e-06,1.40475280182126e-07,2.32307940410962e-06,2.74011143302569e-07,7.82442741108446e-06,9.42965679715324e-07,1.56959306475372e-06,1.89940029544753e-07,0.298055120149555,0.00262871460912151,-0.0807068557478488,0.0102278667687806,0.196684707064766,0.00937464929871091,0.00316872619246769,0.000366174778625787,0.489218339576632,0.026892772984297,0.152665249105935,0.00730228580012014,48.0304892841862,2.1731544367515,8.75841265782966e-09,1.29290473965566e-09,2.76109263416264e-06,4.13823198976626e-07,1.36923886403645e-05,1.87318587968465e-06,54.9055881239842,2.35244601786823,0.174496153174265,0.00787329884922931,1.05435364514172,0.124890739905777,1.85186546793569,0.264840871023231,118.453912258148,24.8461302083793,2.27937116664628,0.033273179231807,97,8,8,8,"2019"
"I",2019-04-23,4.13577709663404,0.0504832968918624,1.53782462114341,0.0444588330413212,2.41465081294922,0.025500449424224,5.76951879997776,0.0352010380093866,0.0283288294258081,0.00031545750439698,0.0557947319179569,0.000643490927147897,0.254971528808548,0.00129803423442753,0.87763280329639,0.0021710536579665,153156.17310014,1440.93892032418,1.20885061727811,0.0267220985358754,0.416496225415844,0.00932567770242597,2.40235358772947e-06,5.46656326885646e-08,6.96969513838024e-06,1.55710610896056e-07,5.34693667831323e-07,1.20618522307279e-08,1.55182774859784e-06,3.45327807065702e-08,2.74139663268432e-06,6.4347555099631e-08,9.41486796942834e-06,2.10721506658514e-07,2.09343358418911e-06,4.5731368598503e-08,0.290717336064386,0.00158847080977933,-0.090432344234153,0.000634691443526243,0.172465447194918,0.0027730522627253,0.00461118861345035,0.000103810344835576,0.488504340318403,0.00756330928088565,0.144940665538529,0.00214180485827183,43.9332914385343,0.614992521966817,1.22955045490524e-08,2.77471364001152e-10,3.74572420347502e-06,8.9171613725065e-08,1.68683778908131e-05,4.24854372374988e-07,50.0916323687427,0.718146976822348,0.165155515694456,0.00243708205377818,1.43068193147636,0.0308145429214773,2.5579443365478,0.059513278329611,92.9870659423201,2.9550885958768,2.41925820449216,0.0152512416715759,113,146,146,146,"2019"
"I",2019-05-09,4.22281876328873,0.0689669773264428,1.53990495286576,0.068978158047169,2.51860209850416,0.0361965635740873,5.60094726575564,0.043380164023395,0.0290921461092283,0.000495531470607532,0.0577374963115339,0.000995227543494897,0.251544522708409,0.00141618823460322,0.883296245581483,0.00226348710747633,163952.996103219,1818.55588012182,0.993950492249521,0.0414956169699873,0.340695691923292,0.0141952230862273,1.8587500975946e-06,8.42312351101294e-08,5.41985977694123e-06,2.45065346616638e-07,4.65880674073939e-07,1.90758572195003e-08,1.35863507093907e-06,5.55351134354384e-08,2.10679575713847e-06,9.61916277038258e-08,7.35764775674289e-06,3.22663743383268e-07,1.84790508068961e-06,7.45345304949256e-08,0.284871385286313,0.00166179953937353,-0.092188927817018,0.000942731111032842,0.169737820399176,0.00263645354702941,0.00407317639829306,0.000173901381464442,0.511454745809657,0.0156860480077273,0.148551003991735,0.0039098666998764,42.3529929243938,1.12511929561982,1.11503744070163e-08,5.15644290368524e-10,3.19420889953696e-06,1.53728588679911e-07,1.27420438496237e-05,6.6463858253877e-07,47.9193197371026,1.25955403972521,0.168038829480541,0.00436330900149486,1.19284710506898,0.0487043220585337,2.05785944399795,0.0983806475376735,79.5846115938605,7.39967155460807,2.53121111794276,0.0223472863988629,129,73,73,73,"2019"
"I",2019-05-25,4.1938198583316,0.03819049265009,1.47177045878056,0.0445498340530077,2.50394959259877,0.0201808389904382,5.63671676247521,0.0360245141177045,0.0295404710403058,0.000370634250252584,0.0577104519558164,0.000729848605968264,0.255713328191664,0.00121961608869918,0.885126520047146,0.00150204462149915,175788.950506883,1643.99514201127,1.28816395655143,0.0327856609810958,0.438563765545862,0.011170262009423,2.22865153253328e-06,5.99133521325116e-08,6.54439457555809e-06,1.74985845838801e-07,5.63422645146845e-07,1.41290714620497e-08,1.65430055301886e-06,4.12405596736667e-08,2.52079752070681e-06,6.8968578090242e-08,8.71222861924219e-06,2.30957260402047e-07,2.20612635452251e-06,5.59256470852775e-08,0.288913063285569,0.00130936227361501,-0.0919243845000731,0.000612627432261514,0.178653157004666,0.00248882173113551,0.0052343837207609,0.000131542679299701,0.495898832362172,0.0104205130888632,0.14611647114468,0.00293741790365082,41.1823047046567,0.711561108527792,1.41644608348123e-08,4.66352938354527e-10,4.04747219765709e-06,1.43947975352797e-07,1.59979515176349e-05,5.83658211077502e-07,46.5023130137713,0.788339172063783,0.164935213003934,0.00324444334085898,1.51783657968113,0.0383322049090572,2.77276867905965,0.0936118612016708,64.4252505067703,4.26098660475364,2.61743085206524,0.0184246125686416,145,113,113,113,"2019"
"I",2019-06-10,4.273837248395,0.0260430964285928,1.63486792538943,0.0248847834341733,2.47174394425381,0.0120458470954285,5.78275089263916,0.015748262867139,0.0287808638128839,0.000185228825153888,0.0568539588555191,0.000379892439270335,0.252097984311286,0.000595861771967722,0.892109307412351,0.000569488809597731,186146.905799956,806.601063060756,1.28438671010264,0.0142421773746472,0.434932753443718,0.00485433536111968,2.10932815229008e-06,2.69149727910628e-08,6.22750662157021e-06,7.87266582574897e-08,5.21406540853296e-07,6.01046589054955e-09,1.53950434553066e-06,1.75929778253948e-08,2.36562796948115e-06,3.05697412394184e-08,8.35010820782743e-06,1.02731835768813e-07,2.06859593262321e-06,2.3813260676524e-08,0.28257015562961,0.000627853053016816,-0.0955631996640998,0.000300099859831694,0.168841998659945,0.00113913776598529,0.00540043986998061,6.11696274682775e-05,0.54774528770308,0.00476540983018015,0.159777068590688,0.00121586149701154,43.8927468967916,0.301606213726206,1.20208240362146e-08,1.49218036681255e-10,3.32030996752879e-06,4.38165251638271e-08,1.33941865363968e-05,1.85709496572358e-07,49.1807615259556,0.329598832170508,0.178999217328191,0.00132752879032592,1.53791314012254,0.0167732846736838,2.45959156548901,0.0291499301172227,9.37467883505934,0.839317771036579,2.63980153426079,0.00889158588488123,161,445,445,445,"2019"
"I",2019-06-26,4.20864515348027,0.0293201075586607,1.57350675734967,0.0262624382485398,2.45087222040941,0.0140836317349187,5.81132913518835,0.0149062295633895,0.0281783892510079,0.000171214427545311,0.0556925590369954,0.000348021598637698,0.255900122121804,0.000732412962973315,0.891452278665922,0.000634425842244605,179184.210370345,607.621779305838,1.29461333993822,0.0160068170152092,0.434658124353047,0.00549121070557429,2.16767756298132e-06,2.75653085639809e-08,6.4546477243869e-06,7.99411335626507e-08,5.41401116392733e-07,6.72942541696332e-09,1.61233545345209e-06,1.9554647173944e-08,2.43225124334778e-06,3.1147159099435e-08,8.44876647788234e-06,1.00440031885745e-07,2.1109116677958e-06,2.4606677328044e-08,0.287051936028421,0.000792815984092995,-0.0946636626807352,0.000318245983227647,0.166739146726851,0.00138933097110733,0.00536528129302441,6.62292296275615e-05,0.5798239393769,0.00548107911634186,0.166426381123942,0.00134444601493175,46.6197553533946,0.347811414070177,1.174393628022e-08,1.48671190128881e-10,3.3074123780036e-06,4.39018078700294e-08,1.32246501524165e-05,1.75342321737416e-07,52.283283555935,0.384124395698697,0.186602792287738,0.00147432519768932,1.50939353639816,0.0176228563229642,2.35408266882423,0.029093463001872,23.2541217150563,1.27380400196281,2.76421105833754,0.0119207088605769,177,432,432,432,"2019"
"I",2019-07-12,4.3304175755619,0.0240273698908656,1.67782208536117,0.0263281924394902,2.48861724507492,0.0123021847360026,5.90567358721674,0.0132938327551136,0.0283036150627531,0.000181476124049743,0.0557638148538175,0.000379110174606636,0.256388867817885,0.000738233584800909,0.891912188150186,0.000592553255457057,188264.148907144,1033.02571941642,1.35651294860692,0.0152313595478822,0.45919578974094,0.0051918243619525,2.20245672300354e-06,2.76010593285185e-08,6.49925082624025e-06,7.95177866444553e-08,5.21990204530359e-07,5.8796792516806e-09,1.54148250398957e-06,1.71299965673345e-08,2.47200934556068e-06,3.15567537222476e-08,8.60699695186571e-06,1.09636405963551e-07,2.0368417712012e-06,2.26453994848737e-08,0.287403335894957,0.000756839638138018,-0.093386420337236,0.000369969137445676,0.165909738336926,0.0011353534513315,0.00528601354443738,6.20958688509981e-05,0.568432049997447,0.00540092024046441,0.168272318734747,0.00140712573994626,48.9961666573243,0.35037565186399,1.07805671204437e-08,1.25795042990804e-10,3.17162640630823e-06,4.05733525029959e-08,1.3486459746893e-05,2.08070530517405e-07,54.9069280806814,0.382296562268989,0.188506136461121,0.00152840401002798,1.59504030696372,0.0171399291209424,2.47525036917692,0.0292779083153447,23.288877640991,1.49819793534948,2.66213728054438,0.0114479979960435,193,452,452,452,"2019"
"I",2019-07-28,4.21540754911851,0.0304799068324822,1.60818260892922,0.0278619369324256,2.44674375511351,0.0122416405077946,5.99163198038564,0.0107511279971774,0.0287760074805815,0.000170011924995487,0.0569408086219342,0.000344384117906876,0.262517238589101,0.000734690285684068,0.894565015423055,0.000419247823700389,203306.471699232,821.149469152006,1.33164381481023,0.0156983910654463,0.450651546961458,0.00525542429931262,2.01250447585894e-06,2.87129100289655e-08,5.94636309917573e-06,8.49409419832547e-08,4.94821292319962e-07,5.71534291795577e-09,1.46177146583023e-06,1.69858296026277e-08,2.25002010502293e-06,3.2271219781787e-08,7.6326443265099e-06,1.0114211897014e-07,1.88005624810449e-06,2.01655677020885e-08,0.293414309188594,0.00077500974831859,-0.0911828979275394,0.000384881915995755,0.155597661241428,0.00144566820289091,0.00521420372631264,6.07814861313799e-05,0.577816890007004,0.00446262254611315,0.167881570387879,0.00125401573071524,49.8773875249055,0.350445297187485,9.97221505281183e-09,1.11985967000554e-10,2.97534181067149e-06,3.55294145040534e-08,1.20683573057326e-05,1.71159630548979e-07,55.7450046137742,0.386713259900703,0.187614194046018,0.0013807467337037,1.53012435465799,0.0162183297831717,2.4158994175295,0.0272034139334494,9.65541997745884,1.36856893407743,2.66065905760647,0.0108182649627932,209,441,441,441,"2019"
"I",2019-08-13,4.22634184434318,0.0310841363394484,1.56013766184864,0.0305260293795909,2.49721047272992,0.012982134882298,6.17879627363601,0.0136774380783583,0.0291930418634562,0.000182739332433239,0.057575452963219,0.000366099914824989,0.2685142794722,0.00090143408409853,0.889834362471436,0.000717097880960612,199087.156214655,700.34509802521,1.32270114063848,0.0175097807036666,0.450590702494601,0.00599357517484161,2.02160057305782e-06,2.8127779606872e-08,5.93596468049351e-06,8.24988308902648e-08,5.02570378850391e-07,6.56294036659657e-09,1.47553645523592e-06,1.92435447466856e-08,2.27280359124845e-06,3.18634626694764e-08,7.51445690526903e-06,9.85176647471631e-08,1.86905822562514e-06,2.30502428893043e-08,0.30169173272034,0.000927684808896055,-0.0859186524069715,0.000525229327004156,0.151825517263654,0.0018878603610358,0.00488134444883425,6.15774139042913e-05,0.537998309364514,0.00469087768774791,0.159601960988432,0.00144762479586514,49.5094947870822,0.423390170329295,1.02392067514211e-08,1.30432338369517e-10,3.1887076271033e-06,4.30194798396674e-08,1.27827374935057e-05,1.73950256097461e-07,55.6126286196206,0.464427675690241,0.179257663964371,0.00158451320749363,1.48869869159392,0.0181672196132594,2.52912476838778,0.0312813803191512,37.8169716858642,1.62622579980052,2.60906183977357,0.0126165044897147,225,323,323,323,"2019"
"I",2019-08-29,4.29913155623104,0.0232550012030663,1.72420929903569,0.0225628336103084,2.42002544128376,0.0119479384958186,6.29032280299974,0.0106565222024289,0.029012034613963,0.00016782984464505,0.0572678543222339,0.000348898008163838,0.269036386634993,0.000729421164256798,0.889746255252672,0.000665494376689138,213956.21365787,858.326482572992,1.3802409319774,0.0133643840824386,0.47858237453129,0.00467569789902457,2.0120945223702e-06,2.23141414202712e-08,5.80244354309274e-06,6.37885623356119e-08,5.03688973077194e-07,5.00161791977351e-09,1.45250932882888e-06,1.42472431201473e-08,2.26146176719355e-06,2.51490695168424e-08,7.49272262831451e-06,8.34185102460444e-08,1.87250147999591e-06,1.81123442468271e-08,0.302310060343974,0.000764319897456058,-0.0850053314151971,0.000314362895864567,0.158604914210741,0.00117443487124399,0.00475942098785468,4.43049557403914e-05,0.488004418455155,0.00324074434553229,0.150903029662047,0.000919194414502325,48.8366804279047,0.281743035387924,1.03788436599632e-08,1.0097582148122e-10,3.36618128528424e-06,3.34130697141462e-08,1.34244178849848e-05,1.43130900917772e-07,54.8831093834962,0.314398368854945,0.169575683604983,0.00102282997240909,1.58291975668755,0.0150202871692435,2.83893659919313,0.026414609801808,31.2061463412059,1.06638329468332,2.47542994488714,0.00669236888191862,241,575,575,575,"2019"
